time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-27 00:00:00+00:00,1.0,1.0,25,15
2025-08-28 00:00:00+00:00,2.0,2.0,32,16
2025-08-29 00:00:00+00:00,7.0,7.0,27,14
2025-08-30 00:00:00+00:00,3.0,3.0,16,12
2025-08-31 00:00:00+00:00,6.0,6.0,27,16
2025-09-01 00:00:00+00:00,6.0,6.0,34,16
2025-09-02 00:00:00+00:00,4.0,4.0,18,14
2025-09-03 00:00:00+00:00,6.0,6.0,37,19
2025-09-04 00:00:00+00:00,3.0,3.0,25,14
2025-09-05 00:00:00+00:00,1.0,1.0,52,18
2025-09-06 00:00:00+00:00,2.0,2.0,36,24
2025-09-07 00:00:00+00:00,4.0,4.0,41,23
2025-09-08 00:00:00+00:00,3.0,3.0,64,32
2025-09-09 00:00:00+00:00,,,65,21
