time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-01 00:00:00+00:00,5,3,15,9
2026-04-02 00:00:00+00:00,4,4,15,13
2026-04-03 00:00:00+00:00,3,3,24,11
2026-04-04 00:00:00+00:00,18,8,20,10
2026-04-05 00:00:00+00:00,16,7,21,18
2026-04-06 00:00:00+00:00,10,6,15,10
2026-04-07 00:00:00+00:00,2,2,26,20
2026-04-08 00:00:00+00:00,14,5,32,18
2026-04-09 00:00:00+00:00,10,4,32,17
2026-04-10 00:00:00+00:00,16,10,33,24
2026-04-11 00:00:00+00:00,20,9,26,16
2026-04-12 00:00:00+00:00,39,13,25,16
2026-04-13 00:00:00+00:00,11,9,20,10
2026-04-14 00:00:00+00:00,33,11,14,14
