time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-05 00:00:00+00:00,17,7,13,10
2026-09-06 00:00:00+00:00,1,1,13,9
2026-09-07 00:00:00+00:00,6,6,12,9
2026-09-08 00:00:00+00:00,5,4,15,12
2026-09-09 00:00:00+00:00,5,4,7,6
2026-09-10 00:00:00+00:00,3,2,14,9
2026-09-11 00:00:00+00:00,15,9,14,8
2026-09-12 00:00:00+00:00,28,9,18,12
2026-09-13 00:00:00+00:00,18,8,20,12
2026-09-14 00:00:00+00:00,2,2,14,11
2026-09-15 00:00:00+00:00,13,7,14,9
2026-09-16 00:00:00+00:00,3,2,13,10
2026-09-17 00:00:00+00:00,27,12,14,12
2026-09-18 00:00:00+00:00,8,7,17,12
