time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-29 00:00:00+00:00,13,5,23,15
2025-12-30 00:00:00+00:00,9,5,47,22
2025-12-31 00:00:00+00:00,7,3,28,11
2026-01-01 00:00:00+00:00,4,4,32,18
2026-01-02 00:00:00+00:00,9,5,27,14
2026-01-03 00:00:00+00:00,9,5,35,21
2026-01-04 00:00:00+00:00,7,3,25,18
2026-01-05 00:00:00+00:00,6,2,35,16
2026-01-06 00:00:00+00:00,9,6,28,15
2026-01-07 00:00:00+00:00,10,6,30,15
2026-01-08 00:00:00+00:00,7,3,28,15
2026-01-09 00:00:00+00:00,9,4,22,18
2026-01-10 00:00:00+00:00,12,7,30,20
2026-01-11 00:00:00+00:00,9,5,32,19
